608 	 Un gruppo di persone sta camminando per strada.
24251 	 Un gruppo di persone sta camminando per strada.
1081 	 Un gruppo di persone sta camminando per strada.
15633 	 Un gruppo di persone sta camminando per strada.
21913 	 Un gruppo di persone sta camminando per strada.
17264 	 Un gruppo di persone sta camminando per strada.
15989 	 Un gruppo di persone sta camminando per strada.
15733 	 Un gruppo di persone sta camminando per strada.
13670 	 Un gruppo di persone sta camminando per strada.
23953 	 Un gruppo di persone sta camminando per strada.
22747 	 Un gruppo di persone sta camminando per strada.
21441 	 Un gruppo di persone sta camminando per strada.
511 	 Un gruppo di persone sta camminando per strada.
12708 	 Un gruppo di persone sta camminando per strada.
29839 	 Un gruppo di persone sta camminando per strada.
25023 	 Un gruppo di persone sta camminando per strada.
15204 	 Un gruppo di persone sta camminando per strada.
22455 	 Un gruppo di persone sta camminando per strada.
1636 	 Un gruppo di persone sta camminando per strada.
6143 	 Un gruppo di persone sta camminando per strada.
29964 	 Un gruppo di persone sta camminando per strada.
1144 	 Un gruppo di persone sta camminando per strada.
1293 	 Un gruppo di persone sta camminando per strada.
25205 	 Un gruppo di persone sta camminando per strada.
1378 	 Un gruppo di persone sta camminando per strada.
10885 	 Un gruppo di persone sta camminando per strada.
26335 	 Un gruppo di persone sta camminando per strada.
25208 	 Un gruppo di persone sta camminando per strada.
20129 	 Un gruppo di persone sta camminando per strada.
12275 	 Un gruppo di persone sta camminando per strada.
16650 	 Un gruppo di persone sta camminando per strada.
10557 	 Un gruppo di persone sta camminando per strada.
3175 	 Un gruppo di persone sta camminando per strada.
4054 	 Un gruppo di persone sta camminando per strada.
14059 	 Un gruppo di persone sta camminando per strada.
6902 	 Un gruppo di persone sta camminando per strada.
3631 	 Un gruppo di persone sta camminando per strada.
20138 	 Un gruppo di persone sta camminando per strada.
20361 	 Un gruppo di persone sta camminando per strada.
29609 	 Un gruppo di persone sta camminando per strada.
25033 	 Un gruppo di persone sta camminando per strada.
6896 	 Un gruppo di persone sta camminando per strada.
10923 	 Un gruppo di persone sta camminando per strada.
762 	 Un gruppo di persone sta camminando per strada.
11056 	 Un gruppo di persone sta camminando per strada.
26074 	 Un gruppo di persone sta camminando per strada.
13347 	 Un gruppo di persone sta camminando per strada.
30310 	 Un gruppo di persone sta camminando per strada.
15716 	 Un gruppo di persone sta camminando per strada.
10871 	 Un gruppo di persone sta camminando per strada.
9862 	 Un gruppo di persone sta camminando per strada.
30658 	 Un gruppo di persone sta camminando per strada.
15967 	 Un gruppo di persone sta camminando per strada.
29509 	 Un gruppo di persone sta camminando per strada.
11945 	 Un gruppo di persone sta camminando per strada.
19915 	 Un gruppo di persone sta camminando per strada.
10982 	 Un gruppo di persone sta camminando per strada.
21130 	 Un gruppo di persone sta camminando per strada.
370 	 Un gruppo di persone sta camminando per strada.
20198 	 Un gruppo di persone sta camminando per strada.
21513 	 Un gruppo di persone sta camminando per strada.
15596 	 Un gruppo di persone sta camminando per strada.
15636 	 Un gruppo di persone sta camminando per strada.
1523 	 Un gruppo di persone sta camminando per strada.
4053 	 Un gruppo di persone sta camminando per strada.
9578 	 Un gruppo di persone sta camminando per strada.
22872 	 Un gruppo di persone sta camminando per strada.
3953 	 Un gruppo di persone sta camminando per strada.
30810 	 Un gruppo di persone sta camminando per strada.
28787 	 Un gruppo di persone sta camminando per strada.
18959 	 Un gruppo di persone sta camminando per strada.
22772 	 Un gruppo di persone sta camminando per strada.
28366 	 Un gruppo di persone sta camminando per strada.
4605 	 Un gruppo di persone sta camminando per strada.
6110 	 Un gruppo di persone sta camminando per strada.
3115 	 Un gruppo di persone sta camminando per strada.
7016 	 Un gruppo di persone sta camminando per strada.
12784 	 Un gruppo di persone sta camminando per strada.
23657 	 Un gruppo di persone sta camminando per strada.
18692 	 Un gruppo di persone sta camminando per strada.
5204 	 Un gruppo di persone sta camminando per strada.
24365 	 Un gruppo di persone sta camminando per strada.
22187 	 Un gruppo di persone sta camminando per strada.
13094 	 Un gruppo di persone sta camminando per strada.
16175 	 Un gruppo di persone sta camminando per strada.
25778 	 Un gruppo di persone sta camminando per strada.
6278 	 Un gruppo di persone sta camminando per strada.
1520 	 Un gruppo di persone sta camminando per strada.
5387 	 Un gruppo di persone sta camminando per strada.
4561 	 Un gruppo di persone sta camminando per strada.
1168 	 Un gruppo di persone sta camminando per strada.
10752 	 Un gruppo di persone sta camminando per strada.
18618 	 Un gruppo di persone sta camminando per strada.
10801 	 Un gruppo di persone sta camminando per strada.
3461 	 Un gruppo di persone sta camminando per strada.
16655 	 Un gruppo di persone sta camminando per strada.
14842 	 Un gruppo di persone sta camminando per strada.
1155 	 Un gruppo di persone sta camminando per strada.
13779 	 Un gruppo di persone sta camminando per strada.
27717 	 Un gruppo di persone sta camminando per strada.
10436 	 Un gruppo di persone sta camminando per strada.
16695 	 Un gruppo di persone sta camminando per strada.
27606 	 Un gruppo di persone sta camminando per strada.
27707 	 Un gruppo di persone sta camminando per strada.
816 	 Un gruppo di persone sta camminando per strada.
12449 	 Un gruppo di persone sta camminando per strada.
22818 	 Un gruppo di persone sta camminando per strada.
8194 	 Un gruppo di persone sta camminando per strada.
26923 	 Un gruppo di persone sta camminando per strada.
29111 	 Un gruppo di persone sta camminando per strada.
27362 	 Un gruppo di persone sta camminando per strada.
27106 	 Un gruppo di persone sta camminando per strada.
28007 	 Un gruppo di persone sta camminando per strada.
1052 	 Un gruppo di persone sta camminando per strada.
29884 	 Un gruppo di persone sta camminando per strada.
16799 	 Un gruppo di persone sta camminando per strada.
21147 	 Un gruppo di persone sta camminando per strada.
28084 	 Un gruppo di persone sta camminando per strada.
24574 	 Un gruppo di persone sta camminando per strada.
28990 	 Un gruppo di persone sta camminando per strada.
14836 	 Un gruppo di persone sta camminando per strada.
5013 	 Un gruppo di persone sta camminando per strada.
30485 	 Un gruppo di persone sta camminando per strada.
5371 	 Un gruppo di persone sta camminando per strada.
30479 	 Un gruppo di persone sta camminando per strada.
7454 	 Un gruppo di persone sta camminando per strada.
9151 	 Un gruppo di persone sta camminando per strada.
6992 	 Un gruppo di persone sta camminando per strada.
301 	 Un gruppo di persone sta camminando per strada.
23476 	 Un gruppo di persone sta camminando per strada.
9778 	 Un gruppo di persone sta camminando per strada.
3756 	 Un gruppo di persone sta camminando per strada.
30385 	 Un gruppo di persone sta camminando per strada.
8371 	 Un gruppo di persone sta camminando per strada.
18440 	 Un gruppo di persone sta camminando per strada.
12521 	 Un gruppo di persone sta camminando per strada.
10081 	 Un gruppo di persone sta camminando per strada.
19804 	 Un gruppo di persone sta camminando per strada.
21678 	 Un gruppo di persone sta camminando per strada.
28410 	 Un gruppo di persone sta camminando per strada.
28292 	 Un gruppo di persone sta camminando per strada.
13332 	 Un gruppo di persone sta camminando per strada.
9907 	 Un gruppo di persone sta camminando per strada.
21295 	 Un gruppo di persone sta camminando per strada.
25811 	 Un gruppo di persone sta camminando per strada.
28590 	 Un gruppo di persone sta camminando per strada.
20165 	 Un gruppo di persone sta camminando per strada.
6055 	 Un gruppo di persone sta camminando per strada.
10164 	 Un gruppo di persone sta camminando per strada.
21545 	 Un gruppo di persone sta camminando per strada.
18464 	 Un gruppo di persone sta camminando per strada.
390 	 Un gruppo di persone sta camminando per strada.
27963 	 Un gruppo di persone sta camminando per strada.
16808 	 Un gruppo di persone sta camminando per strada.
21377 	 Un gruppo di persone sta camminando per strada.
17114 	 Un gruppo di persone sta camminando per strada.
22186 	 Un gruppo di persone sta camminando per strada.
18024 	 Un gruppo di persone sta camminando per strada.
3304 	 Un gruppo di persone sta camminando per strada.
24341 	 Un gruppo di persone sta camminando per strada.
25295 	 Un gruppo di persone sta camminando per strada.
10356 	 Un gruppo di persone sta camminando per strada.
3197 	 Un gruppo di persone sta camminando per strada.
18700 	 Un gruppo di persone sta camminando per strada.
3977 	 Un gruppo di persone sta camminando per strada.
9154 	 Un gruppo di persone sta camminando per strada.
20720 	 Un gruppo di persone sta camminando per strada.
12004 	 Un gruppo di persone sta camminando per strada.
25907 	 Un gruppo di persone sta camminando per strada.
23322 	 Un gruppo di persone sta camminando per strada.
15638 	 Un gruppo di persone sta camminando per strada.
7608 	 Un gruppo di persone sta camminando per strada.
9174 	 Un gruppo di persone sta camminando per strada.
26186 	 Un gruppo di persone sta camminando per strada.
2147 	 Un gruppo di persone sta camminando per strada.
29436 	 Un gruppo di persone sta camminando per strada.
25077 	 Un gruppo di persone sta camminando per strada.
14918 	 Un gruppo di persone sta camminando per strada.
24395 	 Un gruppo di persone sta camminando per strada.
22295 	 Un gruppo di persone sta camminando per strada.
9985 	 Un gruppo di persone sta camminando per strada.
13285 	 Un gruppo di persone sta camminando per strada.
19544 	 Un gruppo di persone sta camminando per strada.
23283 	 Un gruppo di persone sta camminando per strada.
7382 	 Un gruppo di persone sta camminando per strada.
23918 	 Un gruppo di persone sta camminando per strada.
12595 	 Un gruppo di persone sta camminando per strada.
2006 	 Un gruppo di persone sta camminando per strada.
17041 	 Un gruppo di persone sta camminando per strada.
100 	 Un gruppo di persone sta camminando per strada.
20109 	 Un gruppo di persone sta camminando per strada.
14065 	 Un gruppo di persone sta camminando per strada.
24307 	 Un gruppo di persone sta camminando per strada.
13323 	 Un gruppo di persone sta camminando per strada.
15851 	 Un gruppo di persone sta camminando per strada.
20598 	 Un gruppo di persone sta camminando per strada.
24045 	 Un gruppo di persone sta camminando per strada.
3105 	 Un gruppo di persone sta camminando per strada.
19063 	 Un gruppo di persone sta camminando per strada.
16365 	 Un gruppo di persone sta camminando per strada.
13796 	 Un gruppo di persone sta camminando per strada.
22642 	 Un gruppo di persone sta camminando per strada.
25585 	 Un gruppo di persone sta camminando per strada.
25165 	 Un gruppo di persone sta camminando per strada.
26798 	 Un gruppo di persone sta camminando per strada.
9017 	 Un gruppo di persone sta camminando per strada.
5477 	 Un gruppo di persone sta camminando per strada.
3975 	 Un gruppo di persone sta camminando per strada.
17027 	 Un gruppo di persone sta camminando per strada.
4960 	 Un gruppo di persone sta camminando per strada.
16923 	 Un gruppo di persone sta camminando per strada.
6049 	 Un gruppo di persone sta camminando per strada.
23721 	 Un gruppo di persone sta camminando per strada.
13788 	 Un gruppo di persone sta camminando per strada.
29156 	 Un gruppo di persone sta camminando per strada.
1182 	 Un gruppo di persone sta camminando per strada.
27560 	 Un gruppo di persone sta camminando per strada.
23038 	 Un gruppo di persone sta camminando per strada.
29086 	 Un gruppo di persone sta camminando per strada.
25006 	 Un gruppo di persone sta camminando per strada.
3510 	 Un gruppo di persone sta camminando per strada.
12984 	 Un gruppo di persone sta camminando per strada.
13278 	 Un gruppo di persone sta camminando per strada.
1271 	 Un gruppo di persone sta camminando per strada.
23598 	 Un gruppo di persone sta camminando per strada.
13136 	 Un gruppo di persone sta camminando per strada.
9896 	 Un gruppo di persone sta camminando per strada.
16552 	 Un gruppo di persone sta camminando per strada.
18622 	 Un gruppo di persone sta camminando per strada.
28009 	 Un gruppo di persone sta camminando per strada.
99 	 Un gruppo di persone sta camminando per strada.
20478 	 Un gruppo di persone sta camminando per strada.
21128 	 Un gruppo di persone sta camminando per strada.
2527 	 Un gruppo di persone sta camminando per strada.
24706 	 Un gruppo di persone sta camminando per strada.
16632 	 Un gruppo di persone sta camminando per strada.
14887 	 Un gruppo di persone sta camminando per strada.
14275 	 Un gruppo di persone sta camminando per strada.
27921 	 Un gruppo di persone sta camminando per strada.
27887 	 Un gruppo di persone sta camminando per strada.
29843 	 Un gruppo di persone sta camminando per strada.
16590 	 Un gruppo di persone sta camminando per strada.
6791 	 Un gruppo di persone sta camminando per strada.
4077 	 Un gruppo di persone sta camminando per strada.
11539 	 Un gruppo di persone sta camminando per strada.
29637 	 Un gruppo di persone sta camminando per strada.
23531 	 Un gruppo di persone sta camminando per strada.
949 	 Un gruppo di persone sta camminando per strada.
10746 	 Un gruppo di persone sta camminando per strada.
17713 	 Un gruppo di persone sta camminando per strada.
3969 	 Un gruppo di persone sta camminando per strada.
5550 	 Un gruppo di persone sta camminando per strada.
19731 	 Un gruppo di persone sta camminando per strada.
25194 	 Un gruppo di persone sta camminando per strada.
25154 	 Un gruppo di persone sta camminando per strada.
25903 	 Un gruppo di persone sta camminando per strada.
19925 	 Un gruppo di persone sta camminando per strada.
19175 	 Un gruppo di persone sta camminando per strada.
22216 	 Un gruppo di persone sta camminando per strada.
1740 	 Un gruppo di persone sta camminando per strada.
19070 	 Un gruppo di persone sta camminando per strada.
26781 	 Un gruppo di persone sta camminando per strada.
16526 	 Un gruppo di persone sta camminando per strada.
12931 	 Un gruppo di persone sta camminando per strada.
14258 	 Un gruppo di persone sta camminando per strada.
900 	 Un gruppo di persone sta camminando per strada.
1103 	 Un gruppo di persone sta camminando per strada.
6990 	 Un gruppo di persone sta camminando per strada.
24152 	 Un gruppo di persone sta camminando per strada.
14998 	 Un gruppo di persone sta camminando per strada.
18952 	 Un gruppo di persone sta camminando per strada.
18813 	 Un gruppo di persone sta camminando per strada.
23945 	 Un gruppo di persone sta camminando per strada.
1616 	 Un gruppo di persone sta camminando per strada.
12554 	 Un gruppo di persone sta camminando per strada.
6557 	 Un gruppo di persone sta camminando per strada.
5950 	 Un gruppo di persone sta camminando per strada.
19141 	 Un gruppo di persone sta camminando per strada.
20040 	 Un gruppo di persone sta camminando per strada.
9280 	 Un gruppo di persone sta camminando per strada.
5522 	 Un gruppo di persone sta camminando per strada.
7151 	 Un gruppo di persone sta camminando per strada.
15994 	 Un gruppo di persone sta camminando per strada.
3566 	 Un gruppo di persone sta camminando per strada.
6282 	 Un gruppo di persone sta camminando per strada.
28683 	 Un gruppo di persone sta camminando per strada.
26389 	 Un gruppo di persone sta camminando per strada.
12811 	 Un gruppo di persone sta camminando per strada.
12399 	 Un gruppo di persone sta camminando per strada.
13583 	 Un gruppo di persone sta camminando per strada.
10932 	 Un gruppo di persone sta camminando per strada.
23785 	 Un gruppo di persone sta camminando per strada.
8117 	 Un gruppo di persone sta camminando per strada.
17003 	 Un gruppo di persone sta camminando per strada.
27394 	 Un gruppo di persone sta camminando per strada.
30149 	 Un gruppo di persone sta camminando per strada.
22152 	 Un gruppo di persone sta camminando per strada.
17645 	 Un gruppo di persone sta camminando per strada.
29574 	 Un gruppo di persone sta camminando per strada.
19170 	 Un gruppo di persone sta camminando per strada.
28430 	 Un gruppo di persone sta camminando per strada.
10363 	 Un gruppo di persone sta camminando per strada.
13420 	 Un gruppo di persone sta camminando per strada.
15329 	 Un gruppo di persone sta camminando per strada.
2312 	 Un gruppo di persone sta camminando per strada.
1933 	 Un gruppo di persone sta camminando per strada.
24666 	 Un gruppo di persone sta camminando per strada.
22736 	 Un gruppo di persone sta camminando per strada.
25355 	 Un gruppo di persone sta camminando per strada.
1513 	 Un gruppo di persone sta camminando per strada.
1209 	 Un gruppo di persone sta camminando per strada.
19645 	 Un gruppo di persone sta camminando per strada.
15223 	 Un gruppo di persone sta camminando per strada.
3836 	 Un gruppo di persone sta camminando per strada.
12718 	 Un gruppo di persone sta camminando per strada.
6230 	 Un gruppo di persone sta camminando per strada.
19180 	 Un gruppo di persone sta camminando per strada.
3960 	 Un gruppo di persone sta camminando per strada.
22326 	 Un gruppo di persone sta camminando per strada.
1782 	 Un gruppo di persone sta camminando per strada.
16664 	 Un gruppo di persone sta camminando per strada.
12879 	 Un gruppo di persone sta camminando per strada.
24370 	 Un gruppo di persone sta camminando per strada.
10810 	 Un gruppo di persone sta camminando per strada.
26841 	 Un gruppo di persone sta camminando per strada.
1754 	 Un gruppo di persone sta camminando per strada.
25902 	 Un gruppo di persone sta camminando per strada.
9774 	 Un gruppo di persone sta camminando per strada.
30581 	 Un gruppo di persone sta camminando per strada.
13351 	 Un gruppo di persone sta camminando per strada.
27126 	 Un gruppo di persone sta camminando per strada.
7979 	 Un gruppo di persone sta camminando per strada.
13447 	 Un gruppo di persone sta camminando per strada.
28191 	 Un gruppo di persone sta camminando per strada.
18504 	 Un gruppo di persone sta camminando per strada.
1212 	 Un gruppo di persone sta camminando per strada.
20382 	 Un gruppo di persone sta camminando per strada.
15582 	 Un gruppo di persone sta camminando per strada.
7203 	 Un gruppo di persone sta camminando per strada.
6586 	 Un gruppo di persone sta camminando per strada.
24905 	 Un gruppo di persone sta camminando per strada.
1365 	 Un gruppo di persone sta camminando per strada.
22712 	 Un gruppo di persone sta camminando per strada.
8777 	 Un gruppo di persone sta camminando per strada.
11929 	 Un gruppo di persone sta camminando per strada.
24150 	 Un gruppo di persone sta camminando per strada.
6257 	 Un gruppo di persone sta camminando per strada.
11680 	 Un gruppo di persone sta camminando per strada.
28190 	 Un gruppo di persone sta camminando per strada.
8339 	 Un gruppo di persone sta camminando per strada.
14388 	 Un gruppo di persone sta camminando per strada.
18085 	 Un gruppo di persone sta camminando per strada.
14743 	 Un gruppo di persone sta camminando per strada.
21653 	 Un gruppo di persone sta camminando per strada.
16220 	 Un gruppo di persone sta camminando per strada.
12446 	 Un gruppo di persone sta camminando per strada.
27217 	 Un gruppo di persone sta camminando per strada.
22811 	 Un gruppo di persone sta camminando per strada.
5516 	 Un gruppo di persone sta camminando per strada.
6554 	 Un gruppo di persone sta camminando per strada.
20439 	 Un gruppo di persone sta camminando per strada.
1532 	 Un gruppo di persone sta camminando per strada.
4480 	 Un gruppo di persone sta camminando per strada.
18384 	 Un gruppo di persone sta camminando per strada.
1943 	 Un gruppo di persone sta camminando per strada.
16001 	 Un gruppo di persone sta camminando per strada.
11293 	 Un gruppo di persone sta camminando per strada.
16353 	 Un gruppo di persone sta camminando per strada.
16775 	 Un gruppo di persone sta camminando per strada.
19882 	 Un gruppo di persone sta camminando per strada.
8107 	 Un gruppo di persone sta camminando per strada.
13477 	 Un gruppo di persone sta camminando per strada.
17885 	 Un gruppo di persone sta camminando per strada.
23868 	 Un gruppo di persone sta camminando per strada.
4734 	 Un gruppo di persone sta camminando per strada.
16709 	 Un gruppo di persone sta camminando per strada.
4840 	 Un gruppo di persone sta camminando per strada.
387 	 Un gruppo di persone sta camminando per strada.
21221 	 Un gruppo di persone sta camminando per strada.
29215 	 Un gruppo di persone sta camminando per strada.
27543 	 Un gruppo di persone sta camminando per strada.
11911 	 Un gruppo di persone sta camminando per strada.
30040 	 Un gruppo di persone sta camminando per strada.
21179 	 Un gruppo di persone sta camminando per strada.
21717 	 Un gruppo di persone sta camminando per strada.
24960 	 Un gruppo di persone sta camminando per strada.
14824 	 Un gruppo di persone sta camminando per strada.
10497 	 Un gruppo di persone sta camminando per strada.
16394 	 Un gruppo di persone sta camminando per strada.
25942 	 Un gruppo di persone sta camminando per strada.
26268 	 Un gruppo di persone sta camminando per strada.
17095 	 Un gruppo di persone sta camminando per strada.
10214 	 Un gruppo di persone sta camminando per strada.
21482 	 Un gruppo di persone sta camminando per strada.
12846 	 Un gruppo di persone sta camminando per strada.
25732 	 Un gruppo di persone sta camminando per strada.
5274 	 Un gruppo di persone sta camminando per strada.
4271 	 Un gruppo di persone sta camminando per strada.
11437 	 Un gruppo di persone sta camminando per strada.
18182 	 Un gruppo di persone sta camminando per strada.
6505 	 Un gruppo di persone sta camminando per strada.
29976 	 Un gruppo di persone sta camminando per strada.
17592 	 Un gruppo di persone sta camminando per strada.
14222 	 Un gruppo di persone sta camminando per strada.
21091 	 Un gruppo di persone sta camminando per strada.
17302 	 Un gruppo di persone sta camminando per strada.
11218 	 Un gruppo di persone sta camminando per strada.
30420 	 Un gruppo di persone sta camminando per strada.
19956 	 Un gruppo di persone sta camminando per strada.
6304 	 Un gruppo di persone sta camminando per strada.
13668 	 Un gruppo di persone sta camminando per strada.
27478 	 Un gruppo di persone sta camminando per strada.
17561 	 Un gruppo di persone sta camminando per strada.
2283 	 Un gruppo di persone sta camminando per strada.
27001 	 Un gruppo di persone sta camminando per strada.
10078 	 Un gruppo di persone sta camminando per strada.
25199 	 Un gruppo di persone sta camminando per strada.
19558 	 Un gruppo di persone sta camminando per strada.
19485 	 Un gruppo di persone sta camminando per strada.
10792 	 Un gruppo di persone sta camminando per strada.
7974 	 Un gruppo di persone sta camminando per strada.
8039 	 Un gruppo di persone sta camminando per strada.
6377 	 Un gruppo di persone sta camminando per strada.
12507 	 Un gruppo di persone sta camminando per strada.
1727 	 Un gruppo di persone sta camminando per strada.
11497 	 Un gruppo di persone sta camminando per strada.
26463 	 Un gruppo di persone sta camminando per strada.
13895 	 Un gruppo di persone sta camminando per strada.
7575 	 Un gruppo di persone sta camminando per strada.
13311 	 Un gruppo di persone sta camminando per strada.
9488 	 Un gruppo di persone sta camminando per strada.
5270 	 Un gruppo di persone sta camminando per strada.
3498 	 Un gruppo di persone sta camminando per strada.
