12684 	 Un uomo con una camicia rossa e un cappello da baseball è in piedi accanto a una donna con una maglietta bianca e un cappello da cowboy.
7203 	 Un gruppo di persone che camminano per strada.
19175 	 Un gruppo di persone che camminano per strada. <end>
27357 	 Un uomo con una camicia bianca e un apron bianco è seduto a un tavolo con un bicchiere di birra.
19925 	 Due giocatori di hockey stanno giocando a calcio.
23531 	 Un uomo con una camicia blu e un cappello da baseball è seduto a un tavolo a mangiare un panino.
24574 	 Un bambino che gioca con una palla da calcio.
21091 	 Un uomo con una camicia bianca e un cappello da baseball sta parlando con un altro uomo con una maglietta bianca e un cappello nero.
28410 	 Un snowboarder che fa snowboard su una montagna.
13668 	 Un uomo e una donna sono in piedi su una collina di sabbia.
16917 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una panchina di fronte ad un edificio.
2177 	 Un uomo con una camicia rossa e un cappello da baseball è seduto su una panchina di fronte ad un edificio.
1074 	 Due cani che giocano in un campo.
2968 	 Un uomo in camicia bianca sta cucinando in cucina.
5550 	 Un uomo in mutande che gioca in spiaggia.
16808 	 Un uomo e una donna sono seduti su una panchina in un parco. <end>
20550 	 Un gruppo di persone che camminano per strada. <end>
10479 	 Un uomo e una donna che nuotano in una piscina.
16376 	 Un gruppo di bambini che giocano a calcio.
27558 	 Un uomo e una donna stanno camminando lungo un sentiero di pietra.
12554 	 Un bambino che gioca con un giocattolo.
13760 	 Un uomo con una camicia rossa e un cappello da baseball è seduto su una panchina di fronte ad un edificio.
11076 	 Un cane nero che corre sulla neve.
27721 	 Un uomo e una donna sono seduti a un tavolo in un ristorante. <end>
6304 	 Una donna con i capelli biondi e gli occhiali da sole è seduta su una panchina del parco.
9774 	 Un ragazzo con una maglietta blu sta giocando a un gioco di carnevale.
23476 	 Due donne che camminano per strada.
8913 	 Un uomo e una donna che camminano per strada.
29609 	 Un gruppo di operai edili che lavorano in un cantiere.
29640 	 Un uomo suona la chitarra e canta.
13956 	 Una ragazzina con una maglietta blu e jeans blu che salta su un trampolino.
301 	 Un uomo con un cappello e una camicia bianca sta lavorando su un tetto.
13892 	 Un uomo che fa un trucco in bicicletta su una rampa.
24885 	 Un uomo con gli occhiali da sole e un cappello da baseball si trova di fronte a una folla. <end>
669 	 Due operai edili stanno lavorando su un tetto.
11911 	 Un uomo con gli occhiali da sole e un cappello da baseball è in piedi accanto a una donna con una maglietta blu.
22638 	 Un gruppo di persone sta camminando in una strada affollata.
10392 	 Un uomo e una donna sono seduti su una panchina in un parco. <end>
9488 	 Un cane che corre in un campo.
7575 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
4463 	 Un uomo con un cappello da cowboy e un cappello da cowboy si trova di fronte a una folla. <end>
15159 	 Un gruppo di persone sedute intorno a un tavolo a mangiare.
25023 	 Un cane bianco e nero corre sull'erba.
6582 	 Un gruppo di bambini che giocano a calcio.
25585 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una panchina di fronte ad un edificio.
10932 	 Un uomo e una donna sono seduti su una panchina di fronte a un corpo d'acqua.
10497 	 Un uomo e una donna sono seduti su una panchina di fronte ad un albero.
19530 	 Un uomo in piedi su una roccia vicino ad un corpo d'acqua.
9273 	 Un ragazzo con una maglietta gialla e un cappello da baseball è in piedi su un pavimento di legno.
20720 	 Un gruppo di operai edili che lavorano su un edificio.
15975 	 Un uomo con gli occhiali da sole e una maglietta bianca suona la chitarra.
28683 	 Un uomo con gli occhiali da sole e una maglietta blu che suona la chitarra.
27571 	 Un giocatore di football che corre con la palla.
12812 	 Un gruppo di giocatori di football che giocano a calcio.
1636 	 Un bambino con una maglietta blu e dei pantaloni blu è in piedi su un campo da calcio.
30188 	 Un uomo suona la chitarra e canta.
16972 	 Un gruppo di persone che camminano per strada.
16632 	 Un uomo e una donna sono seduti su una panchina del parco. <end> <end>
15800 	 Un uomo con una camicia bianca e un cappello da baseball si trova di fronte a una folla di persone.
14118 	 Un cane bianco e nero sta inseguendo un altro cane nero.
15481 	 Una ragazza con un vestito rosa e un cappello da baseball si posa per una foto.
19170 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una panchina a leggere un libro.
12801 	 Un gruppo di persone sedute a un tavolo in un ristorante.
17749 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una panchina di fronte ad un edificio.
12509 	 Un uomo e una donna sono seduti su una panchina del parco. <end> <end>
27101 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una panchina di fronte ad un edificio.
6110 	 Un uomo che fa surf su una grande onda nell'oceano.
9154 	 Un uomo e una donna che camminano per strada.
10291 	 Un cane bianco e nero corre sull'erba.
26781 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
27930 	 Un uomo con un cappello da cowboy guida un cavallo marrone.
12386 	 Un uomo e una donna sono seduti su una panchina del parco.
11945 	 Un uomo sta guidando una bicicletta su una strada sterrata.
29872 	 Un uomo sta guidando una bicicletta su una strada sterrata.
24666 	 Un gruppo di persone che camminano per strada.
11401 	 Un uomo che fa surf su un'onda enorme. <end> <end>
28796 	 Un uomo con gli occhiali da sole e un cappello da baseball è seduto su una panchina del parco.
13323 	 Un uomo con una camicia rossa e un cappello da baseball è seduto su una panchina di fronte a un muro di mattoni.
3547 	 Un uomo con una camicia bianca e un cappello da baseball è seduto a un tavolo con un bicchiere di birra.
24706 	 Un uomo con un cappello e una camicia rossa sta scalando un albero.
15616 	 Un giocatore di football che corre con la palla.
22182 	 Una donna in camicia bianca e pantaloni neri cammina per strada.
19141 	 Un gruppo di persone che suonano strumenti musicali.
9578 	 Un cane nero che nuota in acqua.
27306 	 Un uomo e una donna sono seduti su una panchina. <end>
816 	 Un uomo con una camicia bianca e jeans blu è seduto su una panchina di fronte ad un edificio.
9734 	 Un uomo con una camicia rossa e un cappello da baseball è seduto su una panchina di fronte ad un albero.
28431 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una sedia a rotelle in un ristorante.
5711 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
293 	 Un uomo con una camicia rossa e un cappello da baseball è seduto su una panchina di fronte ad un albero di Natale.
21951 	 Un gruppo di persone che camminano per strada.
10033 	 Un bambino con una maglietta blu sta giocando a un gioco di carnevale.
16664 	 Un uomo con gli occhiali da sole e una maglietta blu a maniche lunghe si trova di fronte ad un edificio.
3979 	 Un gruppo di persone che camminano in un parco.
11218 	 Un giocatore di tennis colpisce la palla. <end> mentre la folla guarda.
5447 	 Un uomo con un cappello da cowboy guida un cavallo marrone.
18618 	 Un gruppo di persone che suonano strumenti musicali.
11539 	 Un cane bianco e nero con un bastone in bocca corre attraverso la sabbia.
18024 	 Un uomo con una camicia rossa e un cappello da baseball è seduto su una panchina di fronte ad un edificio.
3423 	 Un uomo con una camicia rossa e un cappello da baseball è seduto su una panchina di fronte a un microfono.
10530 	 Un giocatore di baseball che si prepara a lanciare la palla.
16175 	 Un uomo e una donna stanno camminando per strada.
22639 	 Una donna con una camicia rossa e dei pantaloni neri cammina per strada.
24520 	 Un uomo con un cappello da cowboy guida un cavallo marrone.
29505 	 Un uomo con una camicia bianca e un cappello da baseball è in piedi accanto a una donna con una maglietta bianca e un cappello da cowboy.
478 	 Una donna in camicia bianca e un uomo in camicia bianca sono seduti a un tavolo a mangiare.
4271 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
12467 	 Un cane marrone che corre in un campo erboso.
17264 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
19253 	 Un uomo con gli occhiali da sole e una maglietta blu a maniche lunghe si trova di fronte a un microfono. <end>
21612 	 Un uomo con il casco sta guidando una bicicletta su una strada sterrata.
19824 	 Un cane che salta su un ostacolo.
14821 	 Una ragazzina con una maglietta bianca e jeans blu sta giocando con una palla da calcio.
20109 	 Un uomo con una camicia bianca e un cappello da baseball è in piedi accanto a una donna che indossa una maglietta bianca e pantaloni neri.
4641 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
12507 	 Un uomo con una camicia rossa e un cappello da baseball è seduto su una panchina di fronte a un muro di mattoni.
26673 	 Un uomo con una camicia blu e un cappello da baseball si trova di fronte a un corpo d'acqua.
22477 	 Un uomo e una donna sono seduti su una panchina del parco. <end> <end>
20878 	 Un uomo con una camicia bianca e un apron bianco è seduto a un tavolo a mangiare un panino.
19652 	 Un uomo con una camicia bianca e un cappello da baseball si trova di fronte a una folla di persone.
5515 	 Un gruppo di bambini che giocano in un parco giochi.
5479 	 Un gruppo di giocatori di football che giocano a calcio.
23745 	 Un uomo con gli occhiali da sole e un cappello da baseball si trova di fronte a una folla di persone.
13059 	 Un uomo e una donna stanno guidando una bicicletta per strada.
14766 	 Un uomo e una donna sono in piedi su un campo da calcio. <end> <end>
12906 	 Uno sciatore che scia su una montagna innevata.
27554 	 Un uomo con un cappello e una camicia bianca sta lavorando su un tetto.
23194 	 Un uomo e una donna sono seduti su una panchina. <end>
20129 	 Un gruppo di persone che camminano in una strada affollata.
19739 	 Un uomo con una camicia bianca e un cappello da baseball è in piedi accanto a una donna con un vestito bianco.
19875 	 Un uomo con una camicia bianca e pantaloni neri è seduto su una panchina di fronte a un muro di mattoni.
24152 	 Una donna con una camicia rossa e un cappello da baseball si posa per una foto.
28286 	 Un uomo che fa surf su una grande onda nell'oceano.
2006 	 Un uomo e una donna sono in piedi su una barca in acqua.
26923 	 Un uomo con una camicia rossa e un cappello da baseball è in piedi accanto a una donna con una maglietta bianca e jeans blu.
30199 	 Un giocatore di tennis che si prepara a lanciare la palla.
20382 	 Un cane bianco e nero salta in aria per prendere una palla.
30810 	 Un uomo e una donna sono seduti su una panchina. <end>
13861 	 Un cane che gioca con un giocattolo.
30437 	 Un uomo e una donna stanno camminando in una strada della città.
5013 	 Un uomo e una donna sono seduti su una panchina. <end>
6554 	 Un gruppo di musicisti che suonano in un gruppo.
21727 	 Un gruppo di persone in una stanza piena di persone. <end>
11032 	 Un uomo in camicia bianca e pantaloni neri che fa un trucco su uno skateboard.
10219 	 Un uomo con una camicia bianca e un cappello bianco è seduto su una panchina di fronte ad un edificio.
27126 	 Un uomo con un cappello e una camicia a strisce si trova di fronte a un muro di mattoni.
322 	 Un uomo suona la chitarra e canta.
9137 	 Un uomo con una camicia bianca e pantaloni neri è in piedi su un pavimento di legno.
30276 	 Un gruppo di giocatori di calcio che giocano a calcio.
25802 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
16775 	 Un uomo e una donna stanno parlando in un bar. <end>
7646 	 Un uomo e una donna sono seduti su una panchina in un parco. <end>
17003 	 Un cane bianco e nero che nuota in un lago.
9079 	 Un uomo e una donna che camminano per strada.
628 	 Un gruppo di persone che camminano per strada.
6248 	 Un uomo e una donna in posa per una foto.
23953 	 Un gruppo di persone che camminano per strada.
21913 	 Un uomo e una donna sono seduti a un tavolo in un ristorante.
30177 	 Un uomo e una donna sono seduti su una panchina. <end>
22834 	 Un gruppo di persone che camminano per strada.
26416 	 Una donna con i capelli biondi e gli occhiali da sole è seduta su una sedia.
16811 	 Un uomo e una donna in posa per una foto.
20439 	 Un giocatore di football che corre con la palla.
23238 	 Un gruppo di bambini che giocano in una fontana.
15204 	 Un uomo con una camicia rossa e dei pantaloni neri sta guidando una bicicletta.
1144 	 Una macchina da corsa sta correndo lungo la strada.
25295 	 Un uomo e una donna stanno camminando per strada. <end>
23038 	 Un gruppo di persone che camminano per strada.
23882 	 Un uomo con una maglietta blu e un cappello da baseball è seduto su una panchina in un parco. <end>
8375 	 Un uomo e una donna sono seduti a un tavolo in un ristorante. <end>
9038 	 Una ragazza con una maglietta blu e dei pantaloni blu sta giocando a tennis.
24370 	 Un gruppo di persone in piedi su un molo che guarda l'oceano.
14887 	 Un gruppo di persone si riunisce in una stanza piena di persone.
29976 	 Un giocatore di tennis che colpisce una palla.
29884 	 Due donne che camminano per strada.
20495 	 Una donna con una camicia rossa e un cappello da baseball si trova di fronte a una folla di persone.
25731 	 Un uomo e una donna sono seduti su una panchina in un parco. <end>
24314 	 Un uomo che fa un trucco su uno skateboard su una rampa.
13876 	 Una ragazzina con una maglietta bianca e jeans blu che salta su un trampolino.
3197 	 Una donna con i capelli biondi e gli occhiali da sole sorride.
16923 	 Un ragazzo con una maglietta bianca e un cappello da baseball è seduto su una sedia.
14585 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una panchina di fronte ad un edificio.
25165 	 Un uomo con gli occhiali da sole e una camicia bianca sta facendo una foto.
2179 	 Un bambino che dorme su una sedia a rotelle.
11437 	 Un cane che nuota in acqua.
16933 	 Un uomo e una donna sono seduti a un tavolo in un ristorante.
7414 	 Un bambino che gioca con un giocattolo. <end>
28084 	 Un uomo in camicia nera suona la chitarra e canta.
13671 	 Un ragazzo in camicia rossa sta scalando un albero.
30644 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
1513 	 Un gruppo di persone in piedi su una barca in acqua.
3105 	 Un gruppo di bambini che giocano in spiaggia.
12984 	 Un uomo e una donna in posa per una foto.
1478 	 Un uomo e una donna in posa per una foto.
8117 	 Un gruppo di ciclisti che corrono su una pista.
14392 	 Una donna con i capelli biondi che indossa una maglietta blu a maniche lunghe e jeans blu che suona la chitarra.
5808 	 Un bambino che gioca con un giocattolo.
1740 	 Un gruppo di persone che camminano per strada.
25762 	 Un uomo con un cappello e una camicia bianca sta lavorando su un tetto. <end> <end> <end>
21377 	 Un uomo e una donna sono seduti su una panchina in un parco. <end>
21484 	 Un uomo e una donna in posa per una foto.
6542 	 Un gruppo di persone si riunisce in una stanza piena di persone.
11564 	 Un uomo con una camicia bianca e un apron bianco sta cucinando in cucina. <end> <end> <end>
18599 	 Due cani giocano nella neve.
26791 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una panchina di fronte ad un edificio.
1089 	 Un uomo con una camicia rossa e un cappello da baseball è seduto su una panchina di fronte a un muro di mattoni.
16726 	 Un uomo e una donna sono seduti su una roccia vicino all'acqua.
26141 	 Un bambino con una maglietta blu e un cappello da baseball è seduto su una sedia.
1052 	 Un uomo e una donna stanno camminando per strada. <end>
1103 	 Un gruppo di persone si riunisce intorno a un tavolo.
30089 	 Un uomo con una camicia rossa e dei pantaloni neri sta guidando una bicicletta.
1271 	 Un uomo e una donna sono seduti su una panchina del parco. <end> <end>
16412 	 Un uomo e una donna sono seduti su una panchina. <end>
21625 	 Una donna in camicia bianca e pantaloni neri cammina per strada.
4960 	 Due cani che giocano nella neve.
22827 	 Un uomo e una donna stanno camminando per strada.
2662 	 Un uomo con un cappello e una camicia bianca sta lavorando su un tetto. <end> <end>
7382 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
30040 	 Un uomo e una donna sono seduti a un tavolo in un ristorante.
12449 	 Un uomo con una camicia bianca e pantaloni neri sta guidando una bicicletta per strada.
22295 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una panchina di fronte a un muro di mattoni.
11570 	 Una donna con una camicia bianca e un cappello da baseball si trova di fronte a un microfono.
23151 	 Un gruppo di persone che camminano per strada.
15329 	 Un uomo e una donna che camminano per strada.
21545 	 Una ragazza con una maglietta blu e un cappello da baseball è seduta su una panchina di legno.
22152 	 Un uomo con una camicia bianca e pantaloni neri cammina per una strada della città. <end>
23721 	 Un uomo con gli occhiali da sole e un cappello da baseball si trova di fronte a un gruppo di persone.
2326 	 Un uomo con una camicia rossa e un cappello da baseball è seduto su una panchina di fronte ad un albero di Natale.
1155 	 Un ragazzo con una maglietta blu e un cappello da bagno che nuota in una piscina.
12614 	 Un gruppo di bambini che giocano a calcio.
16552 	 Un uomo con un cappello e una camicia bianca sta lavorando su un tetto.
15851 	 Un uomo sta guidando una bicicletta su una strada sterrata.
16220 	 Un uomo con una camicia blu e un cappello da baseball è seduto su una panchina di fronte a un muro di mattoni.
24045 	 Un uomo con un cappello nero e una camicia bianca sta lavorando su un computer portatile.
13351 	 Un cane bianco e nero salta in aria per prendere una Frisbee.
21687 	 Un uomo che fa un trucco in aria su una rampa.
8039 	 Un giocatore di baseball che si prepara a lanciare la palla.
13779 	 Una donna in camicia bianca e pantaloni neri che gioca a tennis.
18182 	 Un uomo con una camicia blu e un cappello da baseball è seduto a un tavolo con un bicchiere di birra.
6282 	 Un gruppo di persone che camminano per strada.
161 	 Un uomo con una camicia rossa e dei pantaloni neri è in piedi su una ringhiera di metallo.
14836 	 Un gruppo di persone si riunisce intorno ad un albero di Natale.
13447 	 Un uomo e una donna sono seduti a un tavolo in un ristorante. <end>
14763 	 Un uomo con gli occhiali da sole e un cappello da baseball è seduto su una sedia a rotelle. <end> <end>
23918 	 Un gruppo di persone in posa per una foto.
26186 	 Un uomo con un cappello e una camicia rossa sta scalando un muro di roccia.
10963 	 Un gruppo di persone che camminano per strada.
29277 	 Una ragazza con un vestito rosa e un cappello da baseball è in piedi accanto a una donna con un vestito bianco.
12075 	 Un bambino che dorme in una culla.
29735 	 Un gruppo di persone che camminano in un campo.
27478 	 Un uomo con una maglietta blu e un cappello da baseball è seduto su una panchina di fronte ad un edificio.
17267 	 Un cane bianco e nero che gioca con un giocattolo.
6278 	 Un gruppo di persone che camminano per strada.
18622 	 Un uomo e una donna sono seduti a un tavolo in un ristorante.
15994 	 Un uomo con una camicia bianca e un cappello da baseball è seduto a un tavolo in un ristorante.
11036 	 Un gruppo di persone è seduto a un tavolo in un ristorante.
25902 	 Un uomo con una camicia bianca e un cappello da baseball si trova di fronte a un gruppo di persone.
5576 	 Un uomo e una donna sono seduti su una panchina del parco. <end> <end>
22889 	 Una donna con i capelli biondi è seduta a un tavolo in un ristorante.
15825 	 Un cane nero e un cane marrone che giocano in un campo.
23868 	 Un uomo con una camicia bianca e un cappello da baseball si trova di fronte a un gruppo di persone.
5062 	 Un cane bianco e nero che corre sull'erba.
28366 	 Un gruppo di persone sta guidando una bicicletta su una strada sterrata.
23657 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
25883 	 Un uomo con una camicia bianca e un cappello da baseball è seduto a un tavolo in un ristorante.
12846 	 Un giocatore di baseball che si prepara a lanciare la palla.
3175 	 Un gruppo di persone sedute intorno a un tavolo a mangiare.
3631 	 Un cane che corre sulla neve.
13673 	 Un uomo e una donna stanno camminando per strada.
5300 	 Un uomo e una donna sono seduti su una panchina in un parco. <end>
27310 	 Un uomo con un cappello da cowboy e un cappello da cowboy sta guidando un cavallo marrone.
387 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
610 	 Un bambino con una maglietta blu e dei pantaloni blu è seduto su una sedia.
20166 	 Un gruppo di persone che camminano per strada.
8555 	 Un uomo con una maglietta blu e un cappello da baseball è in piedi su una roccia vicino ad un albero.
4743 	 Un uomo con gli occhiali da sole e un cappello da baseball è in piedi sulla spiaggia.
16511 	 Un cane che nuota in acqua.
3969 	 Due bambini che giocano con un giocattolo.
29492 	 Un gruppo di persone che suonano strumenti musicali.
27707 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una panchina a leggere un libro.
30632 	 Due cani corrono in un campo erboso.
23499 	 Un venditore di strada che vende frutta e verdura.
29272 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
1168 	 Un uomo con un cappello da cowboy e un cappello da cowboy guida un cavallo marrone.
30369 	 Un uomo con una camicia rossa e un cappello da cowboy che suona la chitarra.
9017 	 Un uomo con una camicia bianca e un cappello da baseball è seduto a un tavolo in un ristorante.
21414 	 Un uomo e una donna che camminano per strada.
15693 	 Un bambino che gioca con una palla da calcio.
27362 	 Un snowboarder che fa un salto in aria.
1523 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una panchina di fronte ad un edificio.
16653 	 Un gruppo di persone è seduto su una panchina in un parco. <end>
26019 	 Un uomo con una camicia blu e un cappello bianco è seduto su una panchina di fronte a un muro di mattoni.
15733 	 Un uomo con una camicia rossa e dei pantaloni neri sta giocando a tennis.
2256 	 Una donna con una camicia rossa e un cappello da cowboy sta guidando un cavallo marrone.
22261 	 Un uomo e una donna stanno camminando per strada.
29887 	 Un bambino con una maglietta blu e dei pantaloni blu è seduto su una sedia a rotelle in un parco giochi.
25208 	 Un gruppo di persone che camminano lungo una strada affollata.
19645 	 Un uomo con un cappello e una camicia a strisce è seduto su una panchina di fronte a un muro di mattoni.
6143 	 Un uomo con un cappello da cowboy e un cappello da cowboy si trova in una folla di persone.
28233 	 Un uomo con una camicia bianca e jeans blu è seduto su una panchina di fronte ad un edificio.
27963 	 Un uomo e una donna sono seduti su una panchina di fronte a un corpo d'acqua.
26161 	 Due ragazzi che giocano a calcio.
630 	 Un uomo che fa surf su una grande onda nell'oceano.
1102 	 Una donna in camicia bianca e pantaloni neri sta giocando a tennis.
11561 	 Un uomo con una camicia rossa e dei pantaloni blu è in piedi su una montagna innevata.
27834 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una panchina di fronte a una folla di persone.
4072 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
4480 	 Un uomo con un cappello da cowboy e un cappello da baseball è in piedi accanto a un furgone bianco. <end>
4053 	 Un cane marrone con un bastone in bocca. <end>
15136 	 Un uomo che fa surf su una tavola da surf.
27731 	 Un uomo con il casco sta guidando una bicicletta. <end>
6209 	 Un uomo con una camicia rossa e dei pantaloni neri sta facendo un salto in aria su una rampa.
29509 	 Un uomo che fa surf su una grande onda nell'oceano.
9151 	 Un uomo e una donna in posa per una foto.
12861 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
22038 	 Un uomo con una camicia rossa e un cappello da baseball è seduto su una panchina di fronte a un muro di mattoni.
17410 	 Un uomo con una camicia bianca e pantaloni neri è in piedi accanto a un muro di mattoni.
8371 	 Un uomo e una donna sono seduti su una panchina. <end>
14291 	 Un bambino che gioca in un parco giochi.
18576 	 Un uomo con un cappello e una camicia rossa sta scalando un albero. <end> <end> <end>
24365 	 Un uomo con una maglietta blu e un cappello da baseball sta parlando con un altro uomo con una maglietta blu a strisce.
27543 	 Un bambino con i capelli biondi che indossa una maglietta a strisce bianche e nere.
13136 	 Un uomo con una camicia blu e un cappello da baseball è seduto su una panchina di fronte ad un albero.
4906 	 Un cane bianco e nero che corre in un campo erboso. <end>
3977 	 Un uomo con un cappello rigido sta lavorando su un tetto.
24150 	 Un uomo con un cappello da baseball e una camicia bianca è seduto su una panchina di fronte ad un edificio.
15223 	 Un uomo e una donna sono seduti a un tavolo in un ristorante.
18127 	 Un uomo e una donna in posa per una foto.
13278 	 Una donna che gioca a tennis.
20920 	 Un uomo con un cappello da baseball e una camicia bianca è seduto su una panchina del parco.
7156 	 Due cani corrono attraverso l'erba.
27106 	 Un giocatore di baseball che lancia la palla.
29095 	 Un gruppo di persone si riunisce intorno a un tavolo. <end>
18440 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
28215 	 Un uomo e una donna sono seduti a un tavolo a mangiare.
3393 	 Un cane che nuota in un lago.
13332 	 Un uomo con una camicia bianca e un cappello da baseball è seduto su una sedia a rotelle in un ristorante.
6533 	 Un uomo con un cappello rigido sta lavorando su un tetto.
2089 	 Un gruppo di persone che giocano a calcio.
462 	 Un uomo con una camicia bianca e un cappello da baseball si trova di fronte a una folla di persone.
